id;idMarche;source;type;natureObjetMarche;objetMarche;codeCPV_Original;codeCPV;codeCPV_division;referenceCPV;dateNotification;anneeNotification;moisNotification;datePublicationDonnees;dureeMois;dureeMoisEstimee;dureeMoisCalculee;montant;nombreTitulaireSurMarchePresume;montantCalcule;formePrix;lieuExecutionCode;lieuExecutionTypeCode;lieuExecutionNom;codeDepartementExecution;codeRegionExecution;libelleRegionExecution;nature;accord-cadrePresume;procedure;idAcheteur;sirenAcheteurValide;nomAcheteur;codeRegionAcheteur;libelleRegionAcheteur;departementAcheteur;libelleDepartementAcheteur;codePostalAcheteur;libelleArrondissementAcheteur;codeArrondissementAcheteur;libelleCommuneAcheteur;codeCommuneAcheteur;superficieCommuneAcheteur;populationCommuneAcheteur;geolocCommuneAcheteur;typeIdentifiantEtablissement;siretEtablissement;siretEtablissementValide;sirenEtablissement;nicEtablissement;sirenEtablissementValide;categorieEtablissement;denominationSocialeEtablissement;codeRegionEtablissement;libelleRegionEtablissement;libelleDepartementEtablissement;departementEtablissement;libelleArrondissementEtablissement;codeArrondissementEtablissement;codePostalEtablissement;adresseEtablissement;communeEtablissement;codeCommuneEtablissement;codeTypeEtablissement;superficieCommuneEtablissement;populationCommuneEtablissement;distanceAcheteurEtablissement;geolocCommuneEtablissement;typeIdentifiant_cotitulaire1;id_cotitulaire1;denominationSociale_cotitulaire1;typeIdentifiant_cotitulaire2;id_cotitulaire2;denominationSociale_cotitulaire2;typeIdentifiant_cotitulaire3;id_cotitulaire3;denominationSociale_cotitulaire3
202121TRAV0200;267854;PES Marchés;Marché;Travaux;REHABILITATION DU RESEAU D'ECLAIRAGE PUBLIC COMMUNAL - LOT No1 BOURG ET PROCHES QUARTIERS;45316110-9;45316110-9;45;Installation de matériel d'éclairage public;2021-06-23;2021;06;2021-07-27;24;False;24.0;982897.76;1.0;491448.0;Révisable;97228;CODE POSTAL;Sainte-Luce;;nan;;MARCHE;;Procédure adaptée;21972227900011;True;COMMUNE DE SAINTE-LUCE;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;39044813200014;True;390448132;00014;True;GE;GETELEC MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4321B;6792.0;39700.0;9.311596872394688;14.6246455763,-60.9935529523;SIRET;52913646700030;GUADELOUPE LUMIERE;;;;;;
201901318S002400;267399;Dematis;Marché;Travaux;Réhabilitation des vestiaires du plateau sportif de roches carrées: Lot 3 : plomberie;45330000;45330000-9;45;Travaux de plomberie;2019-05-25;2019;05;2019-04-08;1;False;1.0;30222.0;1.0;30222.0;Ferme et actualisable;97232;CODE POSTAL;Ville du Lamentin Martinique;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;41344825900023;True;413448259;00023;True;PME;CLIM PRESTIGE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Avenue LEON GONTRAN DAMAS;FORT-DE-FRANCE;97209;4322B;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;;;;;;;;;
201901718S003500;267403;Dematis;Marché;Travaux;Travaux de rénovation de la tribune du stade yves adele: Lot 2 : Peinture;45262410;45262410-8;45;Travaux d'assemblage d'ossatures métalliques de bâtiment;2019-05-10;2019;05;2019-04-23;2;False;2.0;52700.0;1.0;52700.0;Ferme et actualisable;97232;CODE POSTAL;Stade Yves ADELE;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;81022544100015;True;810225441;00015;True;PME;COUTE PEINTURE L'ART DU BATIMENT;2;Martinique;Martinique;972;Le Marin;9723;97211;<NA>;RIVIERE-PILOTE;97220;4334Z;3580.0;12680.0;12.400438893150879;14.5092184511,-60.8974677226;;;;;;;;;
20160126a6100100;346360;API AIFE;Marché;Fournitures;Chaussures de sXXXXXcuritXXXXX RXXXXXgie;18143000;18143000-3;18;Équipements de protection;2019-01-16;2019;01;2019-11-08;3;True;1.0;187.22;1.0;0.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE SUBSEQUENT;;Appel d'offres ouvert;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39343324800068;True;393433248;00068;True;NC;SARL LE PROFESSIONNEL;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Boulevard NELSON MANDELA;FORT-DE-FRANCE;97209;4669C;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2016CSZwJAKzUY00;346365;API AIFE;Marché;Fournitures;Fourniture d'XXXXXquipements de protection individuelle pour le compte de la CACEM;18143000;18143000-3;18;Équipements de protection;2019-07-09;2019;07;2019-09-16;48;False;48.0;524000.0;1.0;174666.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39343324800068;True;393433248;00068;True;NC;SARL LE PROFESSIONNEL;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Boulevard NELSON MANDELA;FORT-DE-FRANCE;97209;4669C;4353.0;85667.0;0.0;14.6408734458,-61.069176472;SIRET;80264516800013;SARL FUSE;SIRET;49516973200015;EKIP;;;
201906514S000700;267449;Dematis;Marché;Services;Concours restreint de maitride d'oeuvre en vue de la construction du nouveau groupe scolaire de Pelletier;71200000;71200000-0;71;Services d'architecture;2019-09-16;2019;09;2019-09-27;30;False;30.0;441620.0;1.0;441620.0;Révisable;97232;CODE POSTAL;Pelletier au Lamentin;;nan;;MARCHE;;Procédure avec négociation;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;50109922000011;True;501099220;00011;True;NC;Groupement LORENZO ARCHITECTURE - EPICURIA ARCHITECTURE -BERIM - ACOUSTIQUE VIVIE et ASSOCIES - 2AP;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue PROFESSEUR R ROY CAMILLE;FORT-DE-FRANCE;97209;7111Z;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;;;;;;;;;
20202020.05501;267571;PES Marchés;Marché;Travaux;20S0035_2020.055 INTERVENTION ET PREPARATIONDES SURFACES AMIANTEES SOUS SECTION 4 A L'ECOLE DE SARRAULT;45262660-5;45262660-5;45;Travaux de désamiantage;2020-11-17;2020;11;2020-11-19;10;False;10.0;106984.29;2.0;106984.0;Ferme et actualisable;97232;CODE POSTAL;LE LAMENTIN;;nan;;ACCORD-CADRE;;Procédure adaptée;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;44420327700017;True;444203277;00017;True;NC;LES CHANTIERS DE TRENELLE SARL;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Cité TRENELLE;FORT-DE-FRANCE;97209;452V;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;;;;;;;;;
20202020.058L300;267576;PES Marchés;Marché;Travaux;LOT3 AMENAGEMENT INTERIEUR (CLOISONS_FAUX-PLAFONDS_MENUISERIES INTERIEURES);45421152-4;45421152-4;45;Installation de cloisons;2020-12-17;2020;12;2021-05-03;3;False;3.0;123293.0;1.0;123293.0;Ferme et actualisable;97232;CODE POSTAL;LE LAMENTIN;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;87777808400013;True;877778084;00013;True;NC;WIT BTP;2;Martinique;Martinique;972;Le Marin;9723;97229;<NA>;LES TROIS-ILETS;97231;4334Z;2848.0;7587.0;7.154305232364663;14.5269538287,-61.0368445511;;;;;;;;;
2020zu6gGPmdB800;423192;API AIFE;Marché;Travaux;2020M22-TRAVAUX DE RAVALEMENT 50 LOG. LANGELLIER BELLEVUE FDF;45443000;45443000-4;45;Travaux de façade;2020-09-15;2020;09;2021-02-12;8;False;8.0;149456.0;1.0;149456.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;87777808400013;True;877778084;00013;True;NC;WIT BTP;2;Martinique;Martinique;972;Le Marin;9723;97229;<NA>;LES TROIS-ILETS;97231;4334Z;2848.0;7587.0;9.563853265897391;14.5269538287,-61.0368445511;;;;;;;;;
20222021.070L100;267647;PES Marchés;Marché;Services;DESINFECTION CONTRE LE COVID 19;90921000-9;90921000-9;90;Services de désinfection et de désinfestation;2022-01-14;2022;01;2022-01-27;24;False;24.0;115400.0;1.0;115400.0;Révisable;97232;CODE POSTAL;LE LAMENTIN;;nan;;ACCORD-CADRE;;Procédure adaptée;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;44040197400033;True;440401974;00033;True;PME;ECO TRAITEMENT;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;8129A;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2021201919T4.200;267708;PES Marchés;Marché;Travaux;Travaux de reconstruction de l'hôtel de ville lot 4.2 Faux Plafond;45421146-1;;45;;2020-07-29;2020;07;2021-12-14;2;False;2.0;216913.4;1.0;216913.0;Révisable;97215;CODE POSTAL;Rivière-Salée;;nan;;MARCHE;;Appel d'offres ouvert;21972221200012;True;RIVIERE SALEE;02;Martinique;972;Martinique;97215;Le Marin;9723;RIVIERE-SALEE;97221;4301.0;12708.0;14.5258580836,-60.9646375209;SIRET;49036371000016;True;490363710;00016;True;PME;SYCAD;2;Martinique;Martinique;972;Le Marin;9723;97224;<NA>;DUCOS;97207;4669B;3129.0;17039.0;2.836498866195632;14.5778958668,-60.9674898168;;;;;;;;;
2021LOT No6 VO00;267813;PES Marchés;Marché;Services;LOT No6 ACQUISITION DE VOILIERS POUR LA FORMATION EN CIONSTRUCTION NAUTIQUE ET VOILES DE CROISIERE;55200000-2;55200000-2;55;Campings et autre hébergement non hôtelier;2021-05-12;2021;05;2022-04-04;12;False;12.0;80383.14;1.0;80383.0;Ferme;97227;CODE POSTAL;SAINTE-ANNE;;nan;;MARCHE;;Appel d'offres ouvert;21972226100019;True;SAINTE-ANNE;02;Martinique;972;Martinique;97227;Le Marin;9723;SAINTE-ANNE;97226;4064.0;4554.0;14.4366814277,-60.8549641713;SIRET;45289600400010;True;452896004;00010;True;PME;PHILONAUTIC;52;Pays de la Loire;Loire-Atlantique;44;Saint-Nazaire;443;44210;Rue DES CHAUMES;PORNIC;44131;3012Z;9477.0;13937.0;7085.698024088719;47.1223182517,-2.05218747345;;;;;;;;;
2019rZnPV2djyt00;423140;API AIFE;Marché;Travaux;Confortement sismique 37 la fraicheur-Lot 11 - Gros-Oeuvre;45211340;45211340-4;45;Travaux de construction d'immeubles collectifs;2019-07-18;2019;07;2019-12-27;9;False;9.0;412833.95;1.0;412833.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Soci�t� OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;82533222400013;True;825332224;00013;True;PME;JLTS;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4399D;6792.0;39700.0;11.957669091162066;14.6246455763,-60.9935529523;;;;;;;;;
2019972301900003;267866;API AIFE;Marché;Services;HOTEL DE VILLE ET SES ANNEXES : Prestations de gardiennage permanentes;79713000;79713000-5;79;Services de gardiennage;2019-06-03;2019;06;2022-08-26;7;False;7.0;18007.0;1.0;18007.0;Ferme;97220;CODE POSTAL;HOTEL DE VILLE;;nan;;ACCORD-CADRE;;Procédure adaptée;21972230300019;True;Ville de La Trinité (972);02;Martinique;972;Martinique;97220;La Trinité;9722;TRINITE;97230;4651.0;13352.0;14.7382594909,-60.9505582435;SIRET;75084535600021;True;750845356;00021;True;NC;ACTION SECURITE INCENDIE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Avenue DES ARAWAKS;FORT-DE-FRANCE;97209;8010Z;4353.0;85667.0;14.228554837599988;14.6408734458,-61.069176472;;;;;;;;;
2019RG-ULA6MY400;346470;API AIFE;Marché;Services;19S0033-Lot 1 : Conseil et expertise sur faisabilité markéto-économique des projets innovants;79000000;79000000-4;79;Services aux entreprises: droit, marketing, conseil, recrutement, impression et sécurité;2020-04-21;2020;04;2020-08-24;48;False;48.0;70000.0;1.0;70000.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;43969099100013;True;439690991;00013;True;GE;IN EXTENSO INNOVATION CROISSANCE;93;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;06;Grasse;61;06410;Route DES LUCIOLES;BIOT;06018;7022Z;1550.0;10054.0;7966.83415643869;43.6280987504,7.0828436473;;;;;;;;;
20222022S1614300;24841;API AIFE;Marché;Services;Assistance à l’évaluation et à l’élaboration du Projet Régional de Santé de la Martinique (PRS3);79419000;79419000-4;79;Services de conseil et d'évaluation;2022-08-30;2022;08;2022-08-30;12;False;12.0;142550.65;1.0;142550.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Appel d'offres ouvert;13000788300015;True;Ministères sociaux;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;42901223000034;True;429012230;00034;True;GE;KPMG EXPERTISE ET CONSEIL;11;Île-de-France;Hauts-de-Seine;92;Nanterre;922;92400;Avenue GAMBETTA;COURBEVOIE;92026;6920Z;417.0;86854.0;7611.387301877439;48.8983675206,2.25515424076;;;;;;;;;
2019gLlKAA0KUV00;423123;API AIFE;Marché;Services;MOE-005LC/01-2019/LBU2019-MISSION DE MAITRISE D'OEUVRE-22 logements individuels groupés LLS/LLTS-LE CARBET;71300000;71300000-1;71;Services d'ingénierie;2019-05-20;2019;05;2021-12-27;8;False;8.0;217000.0;1.0;108500.0;Ferme et actualisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;57202862900135;True;572028629;00135;True;ETI;BERIM;11;Île-de-France;Seine-Saint-Denis;93;Bobigny;931;93500;Avenue JEAN LOLIVE;PANTIN;93055;7112B;505.0;53060.0;7630.242082297892;48.8984598394,2.40893736699;SIRET;83784489300011;Olivier COMPERE;;;;;;
2022170011160600;56151;API AIFE;Marché;Services;Le marché a pour objet la mise à disposition de berceaux dans des structures multi accueil de la petite enfance situées dans les agglomérations du nord et du sud de la Martinique. - Le marché est conclu sans minimum ni maximum. À titre indicatif, le nombre;85312110;85312110-3;85;Services de crèches et garderies d'enfants;2022-02-15;2022;02;2022-02-15;24;False;24.0;50000.0;1.0;50000.0;Ferme;75;CODE DEPARTEMENT;(75) Paris;75.0;nan;;ACCORD-CADRE;;Procédure adaptée;17972001600015;True;Ministère de l'Intérieur - Préfecture de la Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;47918275000667;True;479182750;00667;True;ETI;PEOPLE & BABY;11;Île-de-France;Paris;75;;;75008;Avenue HOCHE;PARIS 8;75108;8891A;386.0;38749.0;7616.6161190158355;48.8727847696,2.31253091684;;;;;;;;;
2020cZzi_BgNN700;423178;API AIFE;Marché;Travaux;2020M10-Ravalement façades & peinture parties communes 64 lls Allée Pécoul Saint Pierre;45443000;45443000-4;45;Travaux de façade;2020-08-05;2020;08;2021-02-09;6;False;6.0;118816.84;1.0;118816.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;81905028700013;True;819050287;00013;True;PME;LMTH SAS;2;Martinique;Martinique;972;Le Marin;9723;97224;<NA>;DUCOS;97207;4334Z;3129.0;17039.0;15.257536053287229;14.5778958668,-60.9674898168;;;;;;;;;
20222022M1000;423248;API AIFE;Marché;Travaux;2022M10-Lot 30 cloisons sèches des 29 psla plateau fofo schoelcher;45210000;45210000-2;45;Travaux de construction de bâtiments;2022-07-13;2022;07;2022-07-26;4;False;4.0;85964.0;1.0;85964.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;SA HLM OZANAM Groupe ActionLogement;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;44424939500021;True;444249395;00021;True;PME;SADIMA SARL;2;Martinique;Martinique;972;Fort-de-France;9721;97212;Quartier BOIS NEUF GONDEAU;SAINT-JOSEPH;97224;4332C;4337.0;16648.0;6.4988858761745885;14.6764465938,-61.0439206265;;;;;;;;;
201963200900;445898;Dematis;Marché;Fournitures;Compositions Florales;03121210;03121210-0;3;Compositions florales;2019-04-09;2019;04;2019-05-03;12;True;1.0;10826.0;1.0;10826.0;Ferme;97200;CODE POSTAL;Fort de France;;nan;;MARCHE;;Procédure adaptée;45156968500014;True;Comité Martiniquais du Tourisme;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;84473330300011;True;844733303;00011;True;PME;KARAIB FLORE;2;Martinique;Martinique;972;La Trinité;9722;97220;<NA>;TRINITE;97230;4776Z;4651.0;13352.0;17.42005742499105;14.7382594909,-60.9505582435;;;;;;;;;
20202020S1513700;8121;API AIFE;Marché;Services;Collecte annuelle standard du courrier postal - Service de la Navigation Aérienne Antilles - Guyane (Martinique);64100000;64100000-7;64;Services postaux et services de courrier;2020-05-02;2020;05;2020-05-02;48;True;2.0;690.0;1.0;690.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;;12006402700192;True;Ministère de la Transition Écologique, Ministère de la Cohésion des Territoires, Ministère de la Mer - Service de Navigation Aérienne Antilles Guyane;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;35600000000048;True;356000000;00048;True;GE;La Poste SA;11;Île-de-France;Paris;75;;;75015;Rue DU COLONEL PIERRE AVIA;PARIS 15;75115;5310Z;846.0;238190.0;7607.268610233504;48.840040811,2.29268840406;;;;;;;;;
2018DSI2600;138454;Dematis;Marché;Services;Téléphonie fixe et mobileLot 2 : location solution Toip et postes fixes;64200000;64200000-8;64;Services de télécommunications;2018-12-14;2018;12;2019-03-12;24;False;24.0;60000.0;1.0;60000.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20007535600010;True;Martinique Transport;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;38012986646850;True;380129866;46850;True;GE;ORANGE;11;Île-de-France;Paris;75;;;75015;Rue OLIVIER DE SERRES;PARIS 15;75115;6110Z;846.0;238190.0;7613.44972910261;48.840040811,2.29268840406;;;;;;;;;
2019115L119S005100;267498;Dematis;Marché;Services;"Marché de services d'assurance: Lot 1 : Assurance ""Responsabilité et risques annexes""";66516000;66516000-0;66;Services d'assurance responsabilité civile;2020-01-17;2020;01;2020-01-21;60;False;60.0;97188.0;1.0;97188.0;Révisable;97232;CODE POSTAL;Ville du Lamentin Martinique;;nan;;MARCHE;;Appel d'offres ouvert;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;31124863700804;True;311248637;00804;True;ETI;GRAS SAVOYE;11;Île-de-France;Hauts-de-Seine;92;Nanterre;922;92800;Quai DE DION BOUTON;PUTEAUX;92062;6622Z;318.0;44514.0;7602.928867495639;48.8836186061,2.23810959636;;;;;;;;;
20202019.115L100;267537;PES Marchés;Marché;Services;2019.115 LOT1 RESPONSABILITES ET RISQUES ANNEXES;66510000-8;66510000-8;66;Services d'assurance;2020-01-17;2020;01;2020-10-08;60;False;60.0;448275.75;1.0;448275.0;Ferme;97232;CODE POSTAL;LAMENTIN;;nan;;MARCHE;;Procédure avec négociation;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;31124863700804;True;311248637;00804;True;ETI;GRAS SAVOYE;11;Île-de-France;Hauts-de-Seine;92;Nanterre;922;92800;Quai DE DION BOUTON;PUTEAUX;92062;6622Z;318.0;44514.0;7602.928867495639;48.8836186061,2.23810959636;;;;;;;;;
2021ACI000006701;109912;PES Marchés;Marché;Services;ACCORD-CADRE MONO-ATTRIBUTAIRE A BONS DE COMMANDE PORTANT SUR DES PRESTATIONS DE SERVICES DE TELEC;64210000-1;64210000-1;64;Services de téléphonie et de transmission de données;2021-12-03;2021;12;2021-12-03;48;False;48.0;20000000.0;1.0;20000000.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;35155579200214;True;351555792;00214;True;GE;CANAL+;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;<NA>;BAIE-MAHAULT;97103;6110Z;4654.0;29976.0;104.08842529599912;16.2515819199,-61.5922344723;;;;;;;;;
20202020S0106000;70595;API AIFE;Marché;Services;Le présent marché a pour objet la fourniture de prestation de management de transition, à temps partiel et pour une durée de 6 mois qui précédera l'arrivée  aux responsabilités du futur directeur général;79600000;79600000-0;79;Services de recrutement;2020-01-28;2020;01;2020-01-28;6;False;6.0;129032.26;1.0;129032.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;18972002200012;True;Chambres de Commerce et d'Industrie;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;52990044100013;True;529900441;00013;True;PME;PASSION CAPITALE;93;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;13;;;13008;Boulevard PERIER;MARSEILLE 8;13208;7022Z;2075.0;78065.0;7773.242108112058;43.238566824,5.37561344061;;;;;;;;;
2022/22-14-0100;267316;PES Marchés;Marché;Fournitures;Lot. No 01 Ordinateur portable, vidéo projecteur, haut-parleur, visualiseur;30000000-9;30000000-9;30;Machines, matériel et fourniture informatique et de bureau, excepté les meubles et logiciels;2022-08-23;2022;08;2022-10-05;1;False;1.0;46594.7;1.0;46594.0;Révisable;97224;CODE POSTAL;Ducos;;nan;;MARCHE;;Procédure adaptée;21972207100012;True;COMMUNE DE DUCOS .;02;Martinique;972;Martinique;97224;Le Marin;9723;DUCOS;97207;3129.0;17039.0;14.5778958668,-60.9674898168;SIRET;47981430300018;True;479814303;00018;True;ETI;"SOC MARTINIQUAISE INFORMATIQUE ""SMI""";2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4651Z;6792.0;39700.0;3.8523413050506257;14.6246455763,-60.9935529523;;;;;;;;;
20192022F0470300;90340;API AIFE;Marché;Fournitures;Fourniture, Installation, Mise en service  et Maintenance d’un cyclotron et d’enceintes blindées - Enceintes blindées de production;33113000;33113000-5;33;Matériel d'imagerie à résonance magnétique;2019-07-24;2019;07;2019-07-24;210;True;7.0;1540181.0;1.0;1540181.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Appel d'offres ouvert;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;87080159400058;True;870801594;00058;True;PME;SOCIETE LEMER PAX;52;Pays de la Loire;Loire-Atlantique;44;Nantes;442;44240;Rue DE LORRAINE;LA CHAPELLE-SUR-ERDRE;44035;3250A;3340.0;17709.0;7156.043610327414;47.3030353752,-1.56014129347;;;;;;;;;
2022220420000;346322;PES Marchés;Marché;Services;Accompagnement technique des services à la mise en uvre du projet de la ZAE de Maupeou;79100000-5;79100000-5;79;Services juridiques;2022-09-06;2022;09;2022-09-19;1;False;1.0;90000.0;1.0;90000.0;Ferme et actualisable;97228;CODE POSTAL;SAINTE-LUCE;;nan;;MARCHE;;Procédure adaptée;24972005300019;True;CAESM - BUDGET PRINCIPAL;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;44088962400043;True;440889624;00043;True;PME;Cloix & Mendes-Gil;11;Île-de-France;Paris;75;;;75009;Rue AUBER;PARIS 9;75109;6910Z;218.0;59474.0;7613.441723004036;48.8769868607,2.33753841595;;;;;;;;;
2019c7jzGVJiy-00;346488;API AIFE;Marché;Travaux;Affaire nXXXXX 19S0016  -Lot 2 : Travaux de gXXXXXnie civil liXXXXXs XXXXX l'environnement sur le territoire de la CACEM;45200000;45200000-9;45;Travaux de construction complète ou partielle et travaux de génie civil;2019-10-14;2019;10;2019-11-08;36;False;36.0;800000.0;1.0;266666.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;51251083500014;True;512510835;00014;True;PME;SGTPM;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4312A;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;SIRET;37913468700035;CARAIB MOTER;SIRET;53002145000016;SARL TPG ANTILLES;;;
